antecedent,consequent,support,confidence,lift,leverage,conviction,n_items
"butter, yogurt",bread,0.03133333333333333,0.94,1.9488597097442983,0.015255555555555553,8.627777777777771,3
"parmesan, sugar",pasta_sauce,0.04933333333333333,0.8087431693989071,1.9472146935768229,0.023998000000000002,3.056971428571429,3
"beer, bread",butter,0.08333333333333333,0.9293680297397768,1.9470000623040018,0.04053244444444444,7.399859649122794,3
"beer, butter",bread,0.08333333333333333,0.9363295880149812,1.94125000970625,0.040405666666666666,8.130411764705878,3
"butter, diapers",bread,0.14533333333333334,0.9356223175965667,1.9397836577675882,0.0704108888888889,8.041088888888908,3
"chips, diapers",soda,0.062,0.4894736842105263,1.9372309401472019,0.029995555555555553,1.4638487972508591,3
"bread, parmesan",butter,0.09533333333333334,0.9225806451612903,1.9327806812038206,0.0460088888888889,6.751111111111112,3
"bananas, parmesan",pasta,0.036333333333333336,0.8134328358208955,1.932144503137519,0.017528666666666668,3.10344,3
"butter, milk",bread,0.14,0.9312638580931264,1.9307474597646022,0.06748922222222223,7.531215053763443,3
"chips, pasta",salsa,0.07966666666666666,0.5063559322033898,1.9302005039519308,0.03839288888888889,1.4943290414878398,3
"bread, cream",butter,0.12466666666666666,0.9211822660098522,1.9298511159424279,0.060067555555555555,6.631333333333331,3
"butter, coffee",bread,0.125,0.9305210918114144,1.9292075158495114,0.060206555555555555,7.450702380952383,3
"bread, wipes",butter,0.1,0.9202453987730063,1.9278884052507115,0.048129777777777785,6.553435897435907,3
"apples, bread",butter,0.09966666666666667,0.9199999999999999,1.9273743016759775,0.04795555555555556,6.533333333333327,3
"butter, cereal",bread,0.14033333333333334,0.9293598233995586,1.9267999102962514,0.067501,7.328218750000009,3
"bananas, bread",butter,0.091,0.9191919191919191,1.925681394955138,0.043744,6.467999999999993,3
butter,"bread, pasta",0.18833333333333332,0.39455307262569833,1.9246491347595043,0.09047999999999999,1.3130795847750865,3
"bread, pasta",butter,0.18833333333333332,0.9186991869918699,1.924649134759504,0.09047999999999999,6.4288,3
"bread, sugar",butter,0.12,0.9183673469387755,1.9239539391175464,0.05762844444444445,6.402666666666668,3
"bread, diapers",butter,0.14533333333333334,0.9178947368421053,1.9229638341664217,0.06975555555555557,6.36581196581197,3
"butter, formula",bread,0.10166666666666667,0.9270516717325229,1.9220145232878845,0.04877077777777778,7.096347222222232,3
"butter, soda",bread,0.10566666666666667,0.9269005847953217,1.921701281538331,0.05068066666666667,7.081680000000004,3
"coffee, pasta_sauce",parmesan,0.04733333333333333,0.4176470588235294,1.92168892096716,0.022702222222222224,1.343973063973064,3
"bananas, pasta_sauce",parmesan,0.036333333333333336,0.41762452107279696,1.9215852196601089,0.017425333333333338,1.3439210526315788,3
"parmesan, sugar",pasta,0.04933333333333333,0.8087431693989071,1.9210051529665253,0.023652333333333334,3.027342857142857,3
"bread, pasta_sauce",butter,0.184,0.9169435215946844,1.9209710647933333,0.0882151111111111,6.292906666666667,3
butter,"bread, pasta_sauce",0.184,0.3854748603351955,1.9209710647933331,0.0882151111111111,1.3007333333333333,3
"bread, soda",butter,0.10566666666666667,0.916184971098266,1.919381922691898,0.05061422222222223,6.235954022988515,3
"butter, sugar",bread,0.12,0.9254498714652954,1.918693582858249,0.057457444444444436,6.943873563218375,3
"coffee, pasta",parmesan,0.04766666666666667,0.41690962099125367,1.9182958021069956,0.022818222222222226,1.3422733333333334,3
"butter, chips",bread,0.16833333333333333,0.924908424908425,1.9175710260713716,0.08054866666666667,6.893804878048785,3
"formula, pasta_sauce",parmesan,0.04,0.4166666666666667,1.9171779141104297,0.019136,1.3417142857142859,3
"cream, parmesan",pasta_sauce,0.050666666666666665,0.7958115183246074,1.916079097089745,0.024223777777777778,2.8633675213675223,3
"bread, formula",butter,0.10166666666666667,0.9131736526946107,1.9130732947512794,0.048523555555555556,6.0196781609195344,3
butter,bread,0.44033333333333335,0.9224860335195532,1.912548790987325,0.21009955555555557,6.678366366366375,2
bread,butter,0.44033333333333335,0.9129232895646164,1.9125487909873249,0.21009955555555557,6.002370370370369,2
"parmesan, salsa",pasta_sauce,0.04633333333333333,0.7942857142857143,1.9124054116028433,0.022105555555555552,2.8421296296296292,3
"butter, salsa",bread,0.11833333333333333,0.9220779220779222,1.9117026718961758,0.05643388888888889,6.643388888888897,3
"butter, pasta",bread,0.18833333333333332,0.9216965742251223,1.9109120405496662,0.08977655555555554,6.611034722222219,3
bread,"butter, pasta",0.18833333333333332,0.3904630269523151,1.910912040549666,0.08977655555555554,1.3053624338624337,3
"butter, wipes",bread,0.1,0.9202453987730063,1.907903383772646,0.04758644444444445,6.490743589743601,3
butter,"bread, chips",0.16833333333333333,0.3526536312849162,1.906235844783331,0.08002666666666666,1.2589859762675297,3
"bread, chips",butter,0.16833333333333333,0.9099099099099099,1.906235844783331,0.08002666666666666,5.801600000000001,3
"milk, parmesan",pasta_sauce,0.050666666666666665,0.7916666666666666,1.906099518459069,0.02408533333333333,2.8063999999999996,3
"apples, pasta_sauce",parmesan,0.037333333333333336,0.4132841328413284,1.9016141081656217,0.01770088888888889,1.3339790356394128,3
"butter, pasta_sauce",bread,0.184,0.9169435215946844,1.9010577503690762,0.08721177777777778,6.232706666666668,3
bread,"butter, pasta_sauce",0.184,0.3814789219073946,1.901057750369076,0.08721177777777778,1.292329981378026,3
"butter, cream",bread,0.12466666666666666,0.9166666666666665,1.9004837595024184,0.05906933333333332,6.21199999999999,3
"diapers, soda",chips,0.062,0.7560975609756098,1.8997426155166073,0.029363999999999994,2.4682,3
"bananas, butter",bread,0.091,0.9161073825503356,1.8993242209060173,0.04308822222222222,6.170586666666672,3
"beer, bread",eggs,0.034333333333333334,0.38289962825278806,1.895542714122713,0.016220666666666664,1.2931445783132531,3
"cream, parmesan",pasta,0.050666666666666665,0.7958115183246074,1.8902886421012053,0.023863000000000002,2.835615384615385,3
"parmesan, wipes",pasta_sauce,0.03766666666666667,0.7847222222222222,1.8893793472445157,0.01773066666666667,2.7158709677419353,3
"eggs, parmesan",pasta,0.033666666666666664,0.795275590551181,1.8890156545158694,0.015844333333333332,2.8281923076923063,3
"eggs, pasta_sauce",parmesan,0.034333333333333334,0.4103585657370518,1.8881529098330605,0.01614977777777778,1.3273603603603605,3
"apples, pasta",parmesan,0.037333333333333336,0.4102564102564103,1.8876828692779617,0.017556000000000006,1.327130434782609,3
"chips, pasta_sauce",parmesan,0.06466666666666666,0.41014799154334036,1.887184010168744,0.03040044444444444,1.3268864994026284,3
"diapers, pasta_sauce",parmesan,0.05466666666666667,0.41000000000000003,1.8865030674846628,0.025688888888888893,1.3265536723163842,3
"beer, chips",soda,0.037333333333333336,0.4765957446808511,1.8862628417447933,0.017541111111111115,1.4278319783197835,3
"cereal, parmesan",pasta_sauce,0.053,0.7832512315270935,1.8858376361005462,0.024895777777777777,2.6974393939393932,3
"apples, parmesan",pasta_sauce,0.037333333333333336,0.7832167832167832,1.885754694743459,0.01753577777777778,2.6970107526881724,3
"apples, butter",bread,0.09966666666666667,0.9088145896656535,1.8842044015182866,0.04677077777777778,5.677077777777781,3
"butter, parmesan",bread,0.09533333333333334,0.907936507936508,1.8823839141738246,0.044688333333333344,5.622931034482765,3
parmesan,pasta_sauce,0.16966666666666666,0.7806748466257669,1.8796344621808192,0.07940088888888888,2.665752913752914,2
pasta_sauce,parmesan,0.16966666666666666,0.40850722311396465,1.879634462180819,0.07940088888888888,1.3232057892356397,2
"formula, parmesan",pasta_sauce,0.04,0.7792207792207793,1.8761334973212984,0.018679555555555557,2.648196078431373,3
"bread, yogurt",butter,0.03133333333333333,0.895238095238095,1.875498802873104,0.014626666666666663,4.9890909090908995,3
"formula, pasta",parmesan,0.04033333333333333,0.4074074074074074,1.874573960463531,0.018817333333333332,1.32075,3
"bread, butter",eggs,0.16666666666666666,0.37850113550340647,1.8737679975416162,0.07771933333333332,1.2839926918392204,3
eggs,"bread, butter",0.16666666666666666,0.825082508250825,1.873767997541616,0.07771933333333332,3.1996037735849034,3
"soda, wipes",chips,0.042,0.7455621301775148,1.8732716838631025,0.019579333333333334,2.366,3
"butter, parmesan",pasta_sauce,0.08166666666666667,0.7777777777777778,1.8726591760299627,0.03805666666666667,2.6310000000000002,3
"beer, butter",eggs,0.033666666666666664,0.3782771535580524,1.8726591760299622,0.015688666666666663,1.2835301204819278,3
"butter, pasta_sauce",parmesan,0.08166666666666667,0.4069767441860465,1.8725923812241405,0.038055111111111116,1.3197908496732027,3
parmesan,"butter, pasta_sauce",0.08166666666666667,0.37576687116564417,1.8725923812241405,0.038055111111111116,1.2805045045045045,3
"bread, milk",butter,0.14,0.8936170212765958,1.8721026982051587,0.06521777777777779,4.913066666666669,3
"bread, parmesan",pasta_sauce,0.08033333333333334,0.7774193548387097,1.871796199451147,0.03741555555555556,2.626763285024155,3
"bananas, pasta",parmesan,0.036333333333333336,0.40671641791044777,1.8713945609376432,0.016918222222222227,1.3192117400419288,3
"beer, pasta",parmesan,0.033,0.40573770491803285,1.8668912802976974,0.015323555555555559,1.3170390804597703,3
"formula, parmesan",pasta,0.04033333333333333,0.7857142857142857,1.8663047166610112,0.018722,2.7019999999999995,3
"bread, cereal",butter,0.14033333333333334,0.8900634249471459,1.8646580131574284,0.06507377777777777,4.754256410256409,3
"parmesan, wipes",pasta,0.03766666666666667,0.7847222222222222,1.8639482713116917,0.017458666666666667,2.689548387096774,3
"apples, parmesan",pasta,0.037333333333333336,0.7832167832167832,1.8603724066906966,0.01726566666666667,2.6708709677419353,3
"butter, diapers",eggs,0.058333333333333334,0.3755364806866953,1.8590914885479966,0.026956,1.277896907216495,3
"pasta_sauce, wipes",parmesan,0.03766666666666667,0.4035714285714286,1.8569237510955303,0.017382222222222223,1.312255489021956,3
"pasta_sauce, soda",parmesan,0.043,0.40312499999999996,1.8548696319018403,0.019817777777777774,1.3112739965095985,3
"formula, soda",chips,0.041666666666666664,0.7352941176470588,1.8474726574046703,0.01911333333333333,2.2742222222222215,3
"apples, bread",eggs,0.04033333333333333,0.3723076923076923,1.843107387661843,0.018449999999999998,1.2713235294117646,3
"bread, pasta_sauce",parmesan,0.08033333333333334,0.40033222591362133,1.8420194443878284,0.03672177777777779,1.3051671283471837,3
parmesan,"bread, pasta_sauce",0.08033333333333334,0.36963190184049083,1.8420194443878282,0.03672177777777779,1.2680421735604217,3
parmesan,pasta,0.16833333333333333,0.7745398773006136,1.839762178861315,0.07683600000000002,2.5680816326530618,2
pasta,parmesan,0.16833333333333333,0.39984164687252577,1.839762178861315,0.07683600000000002,1.3041002638522428,2
"parmesan, soda",pasta_sauce,0.043,0.7633136094674555,1.8378337306600052,0.019602888888888885,2.4702166666666656,3
"bread, diapers",eggs,0.058666666666666666,0.3705263157894737,1.8342886920270973,0.02668333333333333,1.2677257525083614,3
"cereal, pasta_sauce",parmesan,0.053,0.39849624060150374,1.8335716592093732,0.024094666666666664,1.3011833333333334,3
"chips, pasta",parmesan,0.06266666666666666,0.3983050847457627,1.8326921077259022,0.028472888888888888,1.3007699530516432,3
"parmesan, salsa",pasta,0.045,0.7714285714285714,1.8323719036308108,0.020441666666666667,2.533124999999999,3
"bread, salsa",eggs,0.047,0.3700787401574803,1.8320729710766352,0.021345999999999997,1.266825,3
"milk, parmesan",pasta,0.04933333333333333,0.7708333333333334,1.8309580364212195,0.022389333333333334,2.5265454545454546,3
"milk, pasta_sauce",parmesan,0.050666666666666665,0.3979057591623037,1.8308547200719496,0.02299288888888889,1.2999072463768115,3
"pasta, soda",parmesan,0.042,0.39747634069400634,1.8288788682239556,0.019035111111111114,1.298980802792321,3
"cereal, parmesan",pasta,0.052,0.7684729064039408,1.8253513216245627,0.023512333333333333,2.5007872340425523,3
"diapers, pasta",parmesan,0.055,0.3966346153846154,1.8250058990089668,0.024863111111111114,1.2971686586985391,3
"chips, parmesan",pasta_sauce,0.06466666666666666,0.7578125,1.824588683788122,0.02922488888888889,2.4141075268817205,3
"pasta, wipes",parmesan,0.03766666666666667,0.39649122807017545,1.8243461414271878,0.01702,1.296860465116279,3
"coffee, eggs",butter,0.049,0.8698224852071006,1.8222538097914118,0.022110222222222226,4.0150303030303025,3
"chips, formula",soda,0.041666666666666664,0.4595588235294117,1.8188343939158775,0.01875822222222222,1.3828208616780044,3
"bread, parmesan",pasta,0.079,0.7645161290322581,1.8159528005516818,0.03549666666666667,2.458767123287671,3
"butter, parmesan",pasta,0.08,0.761904761904762,1.8097500282773444,0.03579500000000001,2.4318000000000004,3
"butter, wipes",eggs,0.03966666666666667,0.3650306748466258,1.8070825487456723,0.017716000000000003,1.256753623188406,3
"bread, coffee",eggs,0.049,0.36476426799007444,1.8057637029211604,0.021864666666666668,1.2562265625,3
"butter, coffee",eggs,0.049,0.36476426799007444,1.8057637029211604,0.021864666666666668,1.2562265625,3
"butter, formula",eggs,0.04,0.364741641337386,1.8056516897890396,0.017847333333333333,1.2561818181818183,3
"apples, butter",eggs,0.04,0.364741641337386,1.8056516897890396,0.017847333333333333,1.2561818181818183,3
"coffee, eggs",bread,0.049,0.8698224852071006,1.8033638255848665,0.02182855555555556,3.976621212121213,3
"butter, pasta",parmesan,0.08,0.3915171288743883,1.8014591819373695,0.03559155555555556,1.2862591599642537,3
parmesan,"butter, pasta",0.08,0.3680981595092025,1.8014591819373693,0.03559155555555556,1.2591618122977348,3
"butter, salsa",eggs,0.04666666666666667,0.36363636363636365,1.8001800180018002,0.020743333333333336,1.254,3
"cream, eggs",butter,0.04833333333333333,0.8579881656804733,1.7974612409507122,0.021443555555555556,3.6804444444444426,3
"chips, wipes",soda,0.042,0.4532374100719425,1.7938156071448914,0.018586222222222226,1.3668333333333336,3
"bread, wipes",eggs,0.03933333333333333,0.3619631901840491,1.7918969811091539,0.017382666666666664,1.2507115384615386,3
"cereal, pasta",parmesan,0.052,0.3890274314214464,1.7900035188103363,0.02294977777777778,1.2810176870748298,3
"butter, chips",eggs,0.06566666666666666,0.3608058608058608,1.786167627751786,0.028902666666666667,1.2484469914040117,3
"butter, sugar",eggs,0.04666666666666667,0.35989717223650386,1.7816691694876428,0.020474,1.246674698795181,3
"butter, soda",eggs,0.041,0.35964912280701755,1.7804412020149383,0.017972,1.2461917808219178,3
"cream, eggs",bread,0.04833333333333333,0.8579881656804733,1.778828263332011,0.02116188888888889,3.64523611111111,3
"butter, milk",eggs,0.054,0.35920177383592017,1.7782266031481195,0.023632666666666663,1.2453217993079584,3
"bread, chips",eggs,0.06633333333333333,0.3585585585585585,1.7750423691017747,0.028963333333333327,1.244073033707865,3
"bread, soda",eggs,0.04133333333333333,0.3583815028901734,1.7741658558919473,0.018036,1.2437297297297296,3
"milk, pasta",parmesan,0.04933333333333333,0.3854166666666667,1.7733895705521474,0.021514666666666668,1.273491525423729,3
parmesan,"bread, pasta",0.079,0.36349693251533743,1.7731557683674999,0.034446666666666674,1.2490120481927711,3
"bread, pasta",parmesan,0.079,0.3853658536585366,1.7731557683674997,0.034446666666666674,1.2733862433862433,3
"parmesan, soda",pasta,0.042,0.7455621301775148,1.7709314255997977,0.01828366666666667,2.2756046511627908,3
"apples, eggs",butter,0.04,0.8450704225352114,1.7703989298922025,0.017406222222222226,3.3735757575757592,3
"bread, sugar",eggs,0.04666666666666667,0.3571428571428572,1.7680339462517682,0.020272000000000002,1.2413333333333336,3
"bread, cream",eggs,0.04833333333333333,0.35714285714285715,1.768033946251768,0.020995999999999997,1.2413333333333336,3
"eggs, pasta",parmesan,0.033666666666666664,0.3840304182509505,1.7670111269215516,0.014613777777777774,1.270625514403292,3
"apples, eggs",bread,0.04033333333333333,0.852112676056338,1.7666468750304174,0.017502888888888887,3.500412698412698,3
"butter, cereal",eggs,0.05366666666666667,0.35540838852097134,1.7594474679256007,0.023164666666666667,1.2379931506849315,3
"butter, cream",eggs,0.04833333333333333,0.35539215686274506,1.7593671131819062,0.02086133333333333,1.2379619771863117,3
"eggs, milk",butter,0.054,0.8393782383419688,1.758473963006918,0.02329155555555555,3.254021505376341,3
"beer, eggs",bread,0.034333333333333334,0.8442622950819673,1.7503710333420193,0.014718444444444447,3.323964912280703,3
"bread, formula",eggs,0.03933333333333333,0.35329341317365265,1.7489772929388745,0.016843999999999994,1.2339444444444445,3
"eggs, sugar",butter,0.04666666666666667,0.8333333333333334,1.745810055865922,0.019936000000000002,3.1360000000000006,3
"eggs, salsa",butter,0.04666666666666667,0.8333333333333334,1.745810055865922,0.019936000000000002,3.1360000000000006,3
butter,eggs,0.16833333333333333,0.3526536312849162,1.7458100558659218,0.07191199999999999,1.2327249190938512,2
eggs,butter,0.16833333333333333,0.8333333333333333,1.7458100558659215,0.07191199999999999,3.1359999999999983,2
"butter, pasta",eggs,0.072,0.35236541598694937,1.7443832474601453,0.030724666666666657,1.232176322418136,3
eggs,"butter, pasta",0.072,0.35643564356435636,1.7443832474601453,0.030724666666666657,1.2363435897435895,3
"chips, parmesan",pasta,0.06266666666666666,0.734375,1.7443586698337292,0.026741333333333332,2.1797647058823526,3
"chips, eggs",butter,0.06566666666666666,0.8312236286919831,1.7413902835725903,0.027957333333333334,3.0967999999999987,3
"chips, eggs",bread,0.06633333333333333,0.8396624472573839,1.7408343757927793,0.02822899999999999,3.228605263157894,3
"eggs, milk",bread,0.054,0.8393782383419688,1.7402451382349042,0.022969888888888883,3.2228924731182773,3
"eggs, salsa",bread,0.047,0.8392857142857143,1.7400533122716952,0.01998933333333333,3.221037037037038,3
eggs,"bread, pasta",0.072,0.35643564356435636,1.7387104564114946,0.030589999999999992,1.2353076923076922,3
"bread, pasta",eggs,0.072,0.35121951219512193,1.7387104564114946,0.030589999999999992,1.23,3
"beer, eggs",butter,0.033666666666666664,0.8278688524590164,1.7343621210733584,0.01425511111111111,3.0364444444444447,3
"eggs, parmesan",butter,0.035,0.8267716535433072,1.732063519992962,0.014792888888888894,3.0172121212121223,3
"eggs, sugar",bread,0.04666666666666667,0.8333333333333334,1.7277125086385625,0.019656,3.106000000000001,3
eggs,bread,0.16833333333333333,0.8333333333333333,1.7277125086385623,0.07090199999999999,3.105999999999999,2
"cereal, eggs",butter,0.05366666666666667,0.8214285714285715,1.7208699122106945,0.022480888888888894,2.9269333333333343,3
"eggs, pasta",butter,0.072,0.8212927756653992,1.7205854238800262,0.030153777777777772,2.9247092198581544,3
"eggs, parmesan",bread,0.035,0.8267716535433072,1.7141084731374716,0.014581222222222225,2.9883484848484865,3
"diapers, eggs",butter,0.058333333333333334,0.8177570093457944,1.7131780922048765,0.024283555555555558,2.8679658119658122,3
"eggs, formula",butter,0.04,0.8163265306122449,1.7101812792155968,0.016610666666666666,2.8456296296296295,3
"bananas, eggs",butter,0.033666666666666664,0.814516129032258,1.706388538475401,0.013936888888888888,2.8178550724637668,3
"bananas, eggs",bread,0.034,0.8225806451612904,1.7054194440109682,0.014063555555555558,2.9177575757575767,3
"diapers, eggs",bread,0.058666666666666666,0.822429906542056,1.705106924413385,0.024260222222222225,2.915280701754386,3
"cereal, eggs",bread,0.05366666666666667,0.8214285714285715,1.7030309013722975,0.022154222222222228,2.8989333333333347,3
"eggs, pasta",bread,0.072,0.8212927756653992,1.702749362125914,0.02971544444444444,2.8967304964538996,3
"eggs, wipes",butter,0.03966666666666667,0.8095238095238095,1.6959297685554668,0.016277333333333335,2.7439999999999998,3
"eggs, pasta_sauce",butter,0.06766666666666667,0.8087649402390438,1.6943399586013488,0.027729777777777777,2.73311111111111,3
"eggs, pasta_sauce",bread,0.06766666666666667,0.8087649402390438,1.6767759645591784,0.027311444444444444,2.7069652777777775,3
"eggs, formula",bread,0.03933333333333333,0.802721088435374,1.6642455185253089,0.015698999999999998,2.6240344827586197,3
"eggs, wipes",bread,0.03933333333333333,0.802721088435374,1.6642455185253089,0.015698999999999998,2.6240344827586197,3
"eggs, soda",butter,0.041,0.7784810126582279,1.6308959762393043,0.015860444444444444,2.359466666666667,3
"eggs, soda",bread,0.04133333333333333,0.7848101265822784,1.6271115271228993,0.015930444444444445,2.405627450980392,3
